ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT,VPH_INTER
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,016,57,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,017,46,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,018,39,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,019,49,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,020,141,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,021,97,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,022,57,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,023,29,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,024,54,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,025,81,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,026,101,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,027,101,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,028,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,029,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,030,75,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,031,63,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,032,104,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,033,89,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,035,75,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,036,49,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,037,61,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,038,83,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,039,104,6
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,040,105,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,041,62,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,042,46,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,043,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,044,120,6
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,045,94,6
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,046,61,6
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,047,48,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,048,58,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,049,36,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,050,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,051,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2339,052,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Total AGEB urbana,2343,000,3048,103
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,001,101,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,002,104,6
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,003,96,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,004,87,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,005,49,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,006,60,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,007,69,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,008,91,6
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,009,144,6
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,010,37,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,011,39,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,012,67,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,013,66,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,014,77,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,015,53,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,016,60,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,017,36,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,018,108,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,019,118,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,020,52,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,021,60,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,022,79,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,023,2,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,024,116,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,025,127,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,026,104,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,027,92,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,028,103,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,029,120,6
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,030,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,031,77,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,032,92,8
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,033,80,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,034,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,035,42,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,036,100,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,037,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,038,124,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,039,57,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,040,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,041,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,042,113,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,043,19,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2343,044,27,0
23,Quintana Roo,005,Benito Jußrez,0001,Total AGEB urbana,2377,000,2596,97
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,001,110,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,002,109,6
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,003,104,6
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,004,119,6
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,005,85,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,006,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,007,72,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,008,101,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,009,90,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,010,69,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,011,83,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,012,52,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,013,87,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,014,121,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,015,95,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,016,59,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,017,122,6
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,018,85,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,019,43,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,020,12,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,021,3,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,022,69,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,023,87,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,024,70,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,025,102,7
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,026,129,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,027,112,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,028,85,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,029,91,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,030,36,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,031,21,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,032,61,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,033,60,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2377,034,52,4
23,Quintana Roo,005,Benito Jußrez,0001,Total AGEB urbana,2381,000,1766,37
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,001,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,002,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,003,99,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,004,93,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,005,62,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,006,40,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,007,82,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,008,86,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,009,60,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,010,83,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,011,109,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,012,141,6
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,013,90,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,014,124,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,015,69,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,016,72,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,017,81,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,018,79,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,019,67,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,020,56,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,021,59,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,022,73,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,023,4,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,024,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,025,23,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,026,28,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2381,027,86,5
23,Quintana Roo,005,Benito Jußrez,0001,Total AGEB urbana,2396,000,640,10
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2396,001,75,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2396,002,66,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2396,003,59,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2396,004,87,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2396,005,148,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2396,006,119,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2396,007,50,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2396,009,36,0
23,Quintana Roo,005,Benito Jußrez,0001,Total AGEB urbana,2409,000,3113,80
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,001,69,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,002,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,003,101,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,004,107,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,005,86,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,006,113,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,007,128,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,008,106,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,009,125,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,010,99,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,011,112,8
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,012,62,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,013,1,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,014,109,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,015,77,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,016,89,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,017,97,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,018,74,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,019,147,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,020,75,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,021,121,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,022,109,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,023,94,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,024,39,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,025,26,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,026,178,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,027,58,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,028,57,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,029,56,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,030,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,031,63,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,032,67,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,033,84,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,034,22,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,035,44,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,036,67,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,037,97,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,038,73,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,039,20,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,040,18,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2409,041,43,0
23,Quintana Roo,005,Benito Jußrez,0001,Total AGEB urbana,2413,000,1672,20
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2413,001,371,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2413,002,53,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2413,003,45,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2413,004,36,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2413,005,82,6
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2413,006,90,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2413,007,47,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2413,008,72,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2413,009,70,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2413,010,81,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2413,011,108,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2413,012,106,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2413,013,84,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2413,014,84,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2413,015,61,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2413,016,89,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2413,017,86,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2413,018,51,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2413,020,56,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2413,021,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Total AGEB urbana,2428,000,2510,338
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,001,52,6
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,002,54,7
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,003,36,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,004,57,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,005,54,6
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,006,44,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,007,53,7
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,008,54,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,009,44,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,010,66,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,011,39,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,012,56,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,013,39,6
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,014,43,7
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,015,50,8
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,016,48,6
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,017,46,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,018,57,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,019,62,6
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,020,49,6
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,021,59,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,022,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,023,63,8
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,024,56,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,025,45,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,026,55,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,027,52,7
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,028,37,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,029,45,6
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,030,48,7
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,031,47,6
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,032,43,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,033,99,11
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,034,111,9
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,035,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,036,116,27
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,037,116,24
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,038,116,22
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,041,104,26
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,043,49,13
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,044,50,15
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,045,131,27
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2428,046,65,15
23,Quintana Roo,005,Benito Jußrez,0001,Total AGEB urbana,2432,000,1493,176
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,001,47,6
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,002,50,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,003,41,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,004,51,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,005,52,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,006,62,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,007,46,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,008,44,8
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,009,38,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,010,292,58
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,011,36,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,012,44,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,013,42,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,014,61,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,015,50,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,016,53,6
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,017,61,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,018,48,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,019,45,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,020,55,7
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,021,54,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,022,39,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,023,34,8
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,024,63,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,025,21,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,026,3,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2432,027,61,14
23,Quintana Roo,005,Benito Jußrez,0001,Total AGEB urbana,2447,000,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2447,001,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Total AGEB urbana,2451,000,2428,583
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,001,81,25
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,002,26,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,003,86,26
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,004,28,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,005,21,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,006,86,18
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,007,61,17
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,008,29,4
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,009,4,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,010,216,61
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,011,75,25
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,012,180,48
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,013,41,10
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,014,32,8
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,015,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,016,6,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,017,25,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,018,22,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,019,17,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,020,11,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,021,75,17
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,022,12,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,023,22,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,024,159,38
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,025,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,027,11,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,028,67,19
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,029,80,24
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,030,40,10
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,031,16,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,032,31,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,033,157,31
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,034,2,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,035,18,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,036,176,53
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,037,46,9
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,038,31,7
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,039,17,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,040,21,3
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,041,54,13
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,042,84,19
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,043,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,044,22,5
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,045,14,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,046,12,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,047,18,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,048,67,16
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,049,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,050,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,051,64,15
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,052,7,*
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2451,055,58,11
23,Quintana Roo,005,Benito Jußrez,0001,Total AGEB urbana,2466,000,1534,395
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2466,001,75,19
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2466,002,152,42
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2466,003,55,12
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2466,004,66,14
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2466,005,102,19
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2466,006,0,0
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2466,007,205,61
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2466,008,82,21
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2466,009,73,21
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2466,010,71,17
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2466,011,78,19
23,Quintana Roo,005,Benito Jußrez,0001,Canc·n,2466,012,62,17
